ego_id,circle_name,member_id
1912,circle45,2208
1912,circle45,2651
348,circle0,513
348,circle0,475
348,circle0,388
348,circle0,373
348,circle0,431
348,circle0,463
348,circle0,461
348,circle0,517
348,circle0,400
348,circle0,391
348,circle0,450
348,circle0,500
348,circle0,452
348,circle0,366
348,circle0,414
348,circle0,408
348,circle0,525
348,circle0,524
348,circle0,387
348,circle0,376
348,circle1,378
348,circle1,526
348,circle1,449
348,circle1,412
348,circle1,536
348,circle1,439
348,circle1,446
348,circle1,509
348,circle1,489
348,circle1,398
348,circle1,419
348,circle1,513
348,circle1,405
348,circle1,554
348,circle1,475
348,circle1,396
348,circle1,520
348,circle1,458
348,circle1,533
348,circle1,540
348,circle1,438
348,circle1,568
348,circle1,388
348,circle1,356
348,circle1,469
348,circle1,442
348,circle1,502
348,circle1,361
348,circle1,528
348,circle1,571
348,circle1,553
348,circle1,373
348,circle1,565
348,circle1,514
348,circle1,558
348,circle1,415
348,circle1,508
348,circle1,497
348,circle1,432
348,circle1,375
348,circle1,493
348,circle1,477
348,circle1,504
348,circle1,478
348,circle1,445
348,circle1,537
348,circle1,354
348,circle1,431
348,circle1,473
348,circle1,547
348,circle1,560
348,circle1,532
348,circle1,529
348,circle1,463
348,circle1,484
348,circle1,494
348,circle1,451
348,circle1,420
348,circle1,461
348,circle1,392
348,circle1,436
348,circle1,485
348,circle1,516
348,circle1,491
348,circle1,506
348,circle1,362
348,circle1,544
348,circle1,481
348,circle1,426
348,circle1,466
348,circle1,517
348,circle1,372
348,circle1,519
348,circle1,535
348,circle1,462
348,circle1,570
348,circle1,352
348,circle1,355
348,circle1,390
348,circle1,417
348,circle1,363
348,circle1,522
348,circle1,421
348,circle1,476
348,circle1,400
348,circle1,424
348,circle1,542
348,circle1,487
348,circle1,402
348,circle1,534
348,circle1,397
348,circle1,391
348,circle1,566
348,circle1,551
348,circle1,395
348,circle1,437
348,circle1,512
348,circle1,381
348,circle1,470
348,circle1,450
348,circle1,500
348,circle1,353
348,circle1,367
348,circle1,371
348,circle1,380
348,circle1,482
348,circle1,569
348,circle1,409
348,circle1,495
348,circle1,559
348,circle1,452
348,circle1,366
348,circle1,567
348,circle1,433
348,circle1,414
348,circle1,408
348,circle1,518
348,circle1,499
348,circle1,511
348,circle1,521
348,circle1,456
348,circle1,510
348,circle1,360
348,circle1,539
348,circle1,465
348,circle1,394
348,circle1,555
348,circle1,349
348,circle1,389
348,circle1,428
348,circle1,369
348,circle1,525
348,circle1,435
348,circle1,440
348,circle1,455
348,circle1,548
348,circle1,460
348,circle1,505
348,circle1,531
348,circle1,563
348,circle1,488
348,circle1,459
348,circle1,486
348,circle1,492
348,circle1,538
348,circle1,543
348,circle1,530
348,circle1,453
348,circle1,557
348,circle1,359
348,circle1,472
348,circle1,523
348,circle1,403
348,circle1,490
348,circle1,524
348,circle1,406
348,circle1,527
348,circle1,410
348,circle1,416
348,circle1,507
348,circle1,467
348,circle1,474
348,circle1,413
348,circle1,423
348,circle1,407
348,circle1,374
348,circle1,404
348,circle1,545
348,circle1,387
348,circle1,368
348,circle1,496
348,circle1,379
348,circle1,572
348,circle1,515
348,circle1,480
348,circle1,541
348,circle1,377
348,circle1,376
348,circle1,385
348,circle1,448
348,circle1,457
348,circle1,357
348,circle1,503
348,circle1,483
348,circle1,434
348,circle1,429
348,circle1,546
348,circle1,430
348,circle1,370
348,circle1,479
348,circle1,471
348,circle1,561
348,circle1,418
348,circle1,350
348,circle1,382
348,circle1,422
348,circle1,383
348,circle1,562
348,circle1,425
348,circle1,556
348,circle1,444
348,circle2,526
348,circle2,536
348,circle2,398
348,circle2,419
348,circle2,375
348,circle2,493
348,circle2,431
348,circle2,484
348,circle2,494
348,circle2,462
348,circle2,352
348,circle2,395
348,circle2,512
348,circle2,409
348,circle2,408
348,circle2,511
348,circle2,456
348,circle2,525
348,circle2,440
348,circle2,538
348,circle2,404
348,circle2,368
348,circle2,503
348,circle2,479
348,circle2,561
348,circle3,508
348,circle3,478
348,circle3,534
348,circle3,349
348,circle3,434
348,circle4,549
348,circle4,558
348,circle4,173
348,circle4,198
348,circle4,427
348,circle4,428
348,circle4,563
348,circle4,34
348,circle4,480
348,circle5,509
348,circle5,419
348,circle5,554
348,circle5,469
348,circle5,477
348,circle5,485
348,circle5,516
348,circle5,424
348,circle5,397
348,circle5,551
348,circle5,381
348,circle5,380
348,circle5,518
348,circle5,389
348,circle5,435
348,circle5,505
348,circle5,563
348,circle5,459
348,circle5,486
348,circle5,457
348,circle5,357
348,circle6,198
348,circle6,501
348,circle6,476
348,circle6,454
348,circle6,351
348,circle6,441
348,circle6,364
348,circle6,564
348,circle6,399
348,circle6,393
348,circle6,447
348,circle6,358
348,circle7,378
348,circle7,449
348,circle7,513
348,circle7,405
348,circle7,533
348,circle7,504
348,circle7,426
348,circle7,421
348,circle7,433
348,circle7,510
348,circle7,369
348,circle7,455
348,circle7,563
348,circle7,543
348,circle7,407
348,circle7,471
348,circle7,561
348,circle7,350
348,circle8,378
348,circle8,449
348,circle8,412
348,circle8,439
348,circle8,446
348,circle8,405
348,circle8,475
348,circle8,520
348,circle8,568
348,circle8,502
348,circle8,478
348,circle8,431
348,circle8,420
348,circle8,461
348,circle8,436
348,circle8,491
348,circle8,544
348,circle8,570
348,circle8,522
348,circle8,534
348,circle8,397
348,circle8,391
348,circle8,367
348,circle8,414
348,circle8,369
348,circle8,525
348,circle8,455
348,circle8,548
348,circle8,531
348,circle8,563
348,circle8,492
348,circle8,523
348,circle8,490
348,circle8,527
348,circle8,474
348,circle8,545
348,circle8,541
348,circle8,376
348,circle8,471
348,circle8,561
348,circle8,425
348,circle9,415
348,circle9,445
348,circle9,473
348,circle9,560
348,circle9,463
348,circle9,362
348,circle9,535
348,circle9,542
348,circle9,371
348,circle9,495
348,circle9,460
348,circle9,413
348,circle9,448
348,circle10,468
348,circle10,411
348,circle10,498
348,circle10,453
348,circle11,549
348,circle11,378
348,circle11,526
348,circle11,412
348,circle11,536
348,circle11,439
348,circle11,446
348,circle11,398
348,circle11,419
348,circle11,513
348,circle11,475
348,circle11,520
348,circle11,458
348,circle11,438
348,circle11,388
348,circle11,553
348,circle11,373
348,circle11,565
348,circle11,514
348,circle11,558
348,circle11,415
348,circle11,508
348,circle11,497
348,circle11,432
348,circle11,493
348,circle11,445
348,circle11,537
348,circle11,431
348,circle11,473
348,circle11,173
348,circle11,198
348,circle11,560
348,circle11,463
348,circle11,484
348,circle11,494
348,circle11,451
348,circle11,420
348,circle11,461
348,circle11,392
348,circle11,436
348,circle11,506
348,circle11,362
348,circle11,544
348,circle11,517
348,circle11,535
348,circle11,462
348,circle11,570
348,circle11,352
348,circle11,390
348,circle11,417
348,circle11,363
348,circle11,421
348,circle11,400
348,circle11,542
348,circle11,487
348,circle11,402
348,circle11,391
348,circle11,566
348,circle11,395
348,circle11,512
348,circle11,450
348,circle11,500
348,circle11,353
348,circle11,365
348,circle11,427
348,circle11,371
348,circle11,482
348,circle11,569
348,circle11,409
348,circle11,495
348,circle11,559
348,circle11,452
348,circle11,366
348,circle11,567
348,circle11,414
348,circle11,408
348,circle11,511
348,circle11,521
348,circle11,456
348,circle11,360
348,circle11,465
348,circle11,394
348,circle11,428
348,circle11,525
348,circle11,460
348,circle11,563
348,circle11,488
348,circle11,492
348,circle11,538
348,circle11,523
348,circle11,524
348,circle11,527
348,circle11,416
348,circle11,507
348,circle11,413
348,circle11,423
348,circle11,374
348,circle11,404
348,circle11,545
348,circle11,387
348,circle11,368
348,circle11,34
348,circle11,496
348,circle11,515
348,circle11,376
348,circle11,448
348,circle11,503
348,circle11,483
348,circle11,434
348,circle11,430
348,circle11,370
348,circle11,479
348,circle11,471
348,circle11,561
348,circle11,425
348,circle11,556
348,circle11,444
348,circle12,432
348,circle12,451
348,circle12,420
348,circle12,421
348,circle12,569
348,circle12,465
348,circle12,563
348,circle12,416
348,circle12,430
348,circle13,526
348,circle13,449
348,circle13,412
348,circle13,489
348,circle13,475
348,circle13,396
348,circle13,458
348,circle13,533
348,circle13,438
348,circle13,568
348,circle13,388
348,circle13,361
348,circle13,528
348,circle13,553
348,circle13,565
348,circle13,514
348,circle13,558
348,circle13,497
348,circle13,432
348,circle13,504
348,circle13,354
348,circle13,547
348,circle13,463
348,circle13,506
348,circle13,544
348,circle13,481
348,circle13,372
348,circle13,519
348,circle13,570
348,circle13,355
348,circle13,390
348,circle13,363
348,circle13,402
348,circle13,397
348,circle13,566
348,circle13,470
348,circle13,450
348,circle13,500
348,circle13,367
348,circle13,482
348,circle13,452
348,circle13,521
348,circle13,510
348,circle13,360
348,circle13,555
348,circle13,455
348,circle13,548
348,circle13,460
348,circle13,531
348,circle13,488
348,circle13,543
348,circle13,530
348,circle13,557
348,circle13,359
348,circle13,523
348,circle13,403
348,circle13,410
348,circle13,507
348,circle13,474
348,circle13,374
348,circle13,545
348,circle13,496
348,circle13,515
348,circle13,480
348,circle13,541
348,circle13,376
348,circle13,546
348,circle13,370
348,circle13,418
348,circle13,382
348,circle13,562
348,circle13,444
686,circle0,783
686,circle0,717
686,circle0,837
686,circle0,843
686,circle0,797
686,circle0,728
686,circle0,831
686,circle0,803
686,circle0,823
686,circle0,705
686,circle0,763
686,circle0,820
686,circle0,748
686,circle0,824
686,circle0,745
686,circle0,856
686,circle0,697
686,circle0,804
686,circle0,730
686,circle0,709
686,circle0,849
686,circle0,719
686,circle0,737
686,circle0,755
686,circle0,817
686,circle0,836
686,circle0,765
686,circle0,716
686,circle0,769
686,circle0,782
686,circle0,747
686,circle0,774
686,circle0,770
686,circle0,718
686,circle0,841
686,circle0,792
686,circle0,720
686,circle0,781
686,circle0,808
686,circle0,838
686,circle0,764
686,circle0,819
686,circle0,807
686,circle0,708
686,circle0,840
686,circle0,698
686,circle0,852
686,circle0,780
686,circle0,814
686,circle0,809
686,circle0,687
686,circle0,828
686,circle0,830
686,circle0,754
686,circle0,759
686,circle0,739
686,circle0,827
686,circle0,815
686,circle0,700
686,circle0,758
686,circle0,787
686,circle0,798
686,circle0,779
686,circle0,835
686,circle0,703
686,circle0,790
686,circle0,741
686,circle0,793
686,circle0,832
686,circle0,812
686,circle0,805
686,circle0,775
686,circle1,722
686,circle1,771
686,circle1,768
686,circle1,782
686,circle1,747
686,circle1,813
686,circle1,746
686,circle1,854
686,circle1,733
686,circle1,786
686,circle1,789
686,circle1,698
686,circle1,691
686,circle1,806
686,circle1,742
686,circle1,850
686,circle1,757
686,circle1,833
686,circle1,736
686,circle1,816
686,circle1,743
686,circle2,776
686,circle2,722
686,circle2,788
686,circle2,796
686,circle2,823
686,circle2,725
686,circle2,707
686,circle2,856
686,circle2,771
686,circle2,782
686,circle2,818
686,circle2,746
686,circle2,732
686,circle2,802
686,circle2,699
686,circle2,702
686,circle2,733
686,circle2,819
686,circle2,714
686,circle2,786
686,circle2,789
686,circle2,698
686,circle2,712
686,circle2,806
686,circle2,810
686,circle2,822
686,circle2,833
686,circle2,839
686,circle2,689
686,circle2,791
686,circle2,767
686,circle3,796
686,circle3,729
686,circle3,710
686,circle3,735
686,circle3,769
686,circle3,761
686,circle3,762
686,circle3,825
686,circle3,692
686,circle3,811
686,circle3,850
686,circle3,753
686,circle3,715
686,circle4,783
686,circle4,837
686,circle4,843
686,circle4,797
686,circle4,728
686,circle4,772
686,circle4,803
686,circle4,823
686,circle4,705
686,circle4,820
686,circle4,853
686,circle4,824
686,circle4,745
686,circle4,856
686,circle4,697
686,circle4,752
686,circle4,821
686,circle4,730
686,circle4,709
686,circle4,849
686,circle4,777
686,circle4,719
686,circle4,737
686,circle4,695
686,circle4,755
686,circle4,845
686,circle4,817
686,circle4,693
686,circle4,836
686,circle4,701
686,circle4,716
686,circle4,747
686,circle4,731
686,circle4,774
686,circle4,770
686,circle4,718
686,circle4,834
686,circle4,760
686,circle4,800
686,circle4,792
686,circle4,720
686,circle4,781
686,circle4,706
686,circle4,808
686,circle4,713
686,circle4,838
686,circle4,694
686,circle4,764
686,circle4,847
686,circle4,819
686,circle4,688
686,circle4,807
686,circle4,708
686,circle4,840
686,circle4,773
686,circle4,844
686,circle4,698
686,circle4,724
686,circle4,810
686,circle4,778
686,circle4,780
686,circle4,766
686,circle4,814
686,circle4,809
686,circle4,687
686,circle4,828
686,circle4,830
686,circle4,754
686,circle4,739
686,circle4,827
686,circle4,726
686,circle4,815
686,circle4,758
686,circle4,787
686,circle4,798
686,circle4,779
686,circle4,835
686,circle4,696
686,circle4,703
686,circle4,790
686,circle4,741
686,circle4,793
686,circle4,812
686,circle4,805
686,circle5,705
686,circle5,851
686,circle5,698
686,circle5,828
686,circle5,798
686,circle6,783
686,circle6,823
686,circle6,705
686,circle6,745
686,circle6,697
686,circle6,818
686,circle6,774
686,circle6,800
686,circle6,781
686,circle6,764
686,circle6,708
686,circle6,789
686,circle6,698
686,circle6,721
686,circle6,809
686,circle6,811
686,circle6,805
686,circle7,801
686,circle7,744
686,circle7,785
686,circle7,846
686,circle7,841
686,circle7,749
686,circle7,759
686,circle7,739
686,circle7,815
686,circle7,775
686,circle8,823
686,circle8,705
686,circle8,856
686,circle8,697
686,circle8,704
686,circle8,752
686,circle8,836
686,circle8,747
686,circle8,774
686,circle8,770
686,circle8,841
686,circle8,706
686,circle8,749
686,circle8,708
686,circle8,698
686,circle8,750
686,circle8,809
686,circle8,811
686,circle8,739
686,circle8,757
686,circle8,827
686,circle8,815
686,circle8,758
686,circle8,798
686,circle8,740
686,circle8,790
686,circle8,775
686,circle9,734
686,circle9,722
686,circle9,772
686,circle9,788
686,circle9,796
686,circle9,725
686,circle9,784
686,circle9,853
686,circle9,729
686,circle9,824
686,circle9,707
686,circle9,697
686,circle9,704
686,circle9,756
686,circle9,752
686,circle9,849
686,circle9,848
686,circle9,777
686,circle9,719
686,circle9,695
686,circle9,755
686,circle9,845
686,circle9,817
686,circle9,701
686,circle9,771
686,circle9,716
686,circle9,769
686,circle9,744
686,circle9,785
686,circle9,768
686,circle9,782
686,circle9,731
686,circle9,813
686,circle9,799
686,circle9,818
686,circle9,774
686,circle9,770
686,circle9,746
686,circle9,732
686,circle9,760
686,circle9,846
686,circle9,802
686,circle9,800
686,circle9,699
686,circle9,854
686,circle9,792
686,circle9,702
686,circle9,781
686,circle9,713
686,circle9,723
686,circle9,694
686,circle9,764
686,circle9,733
686,circle9,826
686,circle9,847
686,circle9,714
686,circle9,688
686,circle9,786
686,circle9,708
686,circle9,762
686,circle9,789
686,circle9,698
686,circle9,738
686,circle9,724
686,circle9,691
686,circle9,712
686,circle9,721
686,circle9,690
686,circle9,806
686,circle9,810
686,circle9,751
686,circle9,780
686,circle9,766
686,circle9,814
686,circle9,822
686,circle9,742
686,circle9,828
686,circle9,830
686,circle9,850
686,circle9,727
686,circle9,753
686,circle9,827
686,circle9,726
686,circle9,815
686,circle9,842
686,circle9,798
686,circle9,711
686,circle9,794
686,circle9,833
686,circle9,736
686,circle9,835
686,circle9,795
686,circle9,839
686,circle9,696
686,circle9,816
686,circle9,743
686,circle9,689
686,circle9,791
686,circle9,829
686,circle9,767
686,circle9,805
686,circle10,717
686,circle10,852
686,circle10,798
686,circle10,855
686,circle11,705
686,circle11,725
686,circle11,771
686,circle11,818
686,circle11,802
686,circle11,702
686,circle11,714
686,circle11,691
686,circle11,806
686,circle11,822
686,circle11,850
686,circle11,839
686,circle11,791
686,circle11,805
686,circle12,783
686,circle12,797
686,circle12,728
686,circle12,803
686,circle12,705
686,circle12,763
686,circle12,820
686,circle12,745
686,circle12,821
686,circle12,730
686,circle12,849
686,circle12,719
686,circle12,737
686,circle12,755
686,circle12,836
686,circle12,716
686,circle12,747
686,circle12,799
686,circle12,770
686,circle12,841
686,circle12,720
686,circle12,781
686,circle12,808
686,circle12,826
686,circle12,708
686,circle12,698
686,circle12,814
686,circle12,809
686,circle12,739
686,circle12,827
686,circle12,758
686,circle12,787
686,circle12,798
686,circle12,790
686,circle12,741
686,circle12,793
686,circle12,832
686,circle13,783
686,circle13,717
686,circle13,837
686,circle13,843
686,circle13,728
686,circle13,772
686,circle13,823
686,circle13,705
686,circle13,824
686,circle13,745
686,circle13,856
686,circle13,697
686,circle13,801
686,circle13,821
686,circle13,709
686,circle13,719
686,circle13,737
686,circle13,755
686,circle13,836
686,circle13,716
686,circle13,747
686,circle13,800
686,circle13,702
686,circle13,781
686,circle13,808
686,circle13,749
686,circle13,838
686,circle13,694
686,circle13,708
686,circle13,789
686,circle13,698
686,circle13,852
686,circle13,780
686,circle13,814
686,circle13,809
686,circle13,822
686,circle13,828
686,circle13,827
686,circle13,815
686,circle13,758
686,circle13,787
686,circle13,798
686,circle13,779
686,circle13,835
686,circle13,790
686,circle13,791
686,circle13,812
686,circle13,805
686,circle13,855
107,circle0,1043
107,circle0,1045
107,circle0,1030
107,circle0,1252
107,circle0,1254
107,circle0,1368
107,circle0,1197
107,circle0,955
107,circle0,1111
107,circle0,1384
107,circle1,1410
107,circle1,1144
107,circle1,950
107,circle1,1385
107,circle1,1174
107,circle1,1087
107,circle1,563
107,circle1,1684
107,circle1,1676
107,circle1,1555
107,circle1,1549
107,circle1,389
107,circle1,1013
107,circle1,1251
107,circle1,1031
107,circle1,1421
107,circle2,1469
107,circle2,1504
107,circle2,1727
107,circle2,1183
107,circle2,1052
107,circle2,1807
107,circle2,913
107,circle2,1263
107,circle2,1690
107,circle2,1035
107,circle2,1531
107,circle2,1699
107,circle2,1444
107,circle2,1738
107,circle2,1745
107,circle2,1760
107,circle2,1429
107,circle2,987
107,circle2,1542
107,circle3,1320
107,circle3,1616
107,circle3,1025
107,circle3,976
107,circle3,651
107,circle3,1237
107,circle3,1223
107,circle3,566
107,circle3,1881
107,circle3,1080
107,circle3,0
107,circle3,1142
107,circle3,517
107,circle3,1155
107,circle3,1408
107,circle3,563
107,circle3,1692
107,circle3,1684
107,circle3,914
107,circle3,348
107,circle3,915
107,circle3,420
107,circle3,363
107,circle3,1487
107,circle3,606
107,circle3,1766
107,circle3,1549
107,circle3,366
107,circle3,1113
107,circle3,1679
107,circle3,1882
107,circle3,428
107,circle3,58
107,circle3,1114
107,circle3,1574
107,circle3,1332
107,circle3,1387
107,circle3,1767
107,circle3,1179
107,circle4,1177
107,circle4,1896
107,circle4,1053
107,circle4,1138
107,circle4,1057
107,circle4,1403
107,circle4,979
107,circle4,1016
107,circle4,1664
107,circle4,1607
107,circle5,1231
107,circle5,1060
107,circle5,1727
107,circle5,1099
107,circle5,1227
107,circle5,1158
107,circle5,1891
107,circle5,1635
107,circle5,1423
107,circle5,1691
107,circle5,1120
107,circle5,1413
107,circle5,1115
107,circle5,1215
107,circle5,1436
107,circle5,1899
107,circle5,1143
107,circle5,1381
107,circle5,1682
107,circle5,1257
107,circle5,1872
107,circle5,1036
107,circle5,1018
107,circle5,1875
107,circle5,1379
107,circle5,1418
107,circle5,1859
107,circle5,1261
107,circle5,1636
107,circle5,1828
107,circle5,1808
107,circle5,1448
107,circle5,1591
107,circle5,971
107,circle5,1515
107,circle5,1848
107,circle5,1015
107,circle6,526
107,circle6,1539
107,circle6,1579
107,circle6,1642
107,circle6,1852
107,circle6,1317
107,circle6,1585
107,circle6,1736
107,circle6,1554
107,circle6,1603
107,circle6,1572
107,circle6,946
107,circle6,1553
107,circle6,1191
107,circle6,1666
107,circle6,1547
107,circle6,1288
107,circle6,1494
107,circle6,929
107,circle6,1722
107,circle6,990
107,circle6,1329
107,circle6,1050
107,circle6,1048
107,circle6,1805
107,circle6,1182
107,circle6,1799
107,circle6,983
107,circle6,1195
107,circle6,1594
107,circle6,1144
107,circle6,1092
107,circle6,1112
107,circle6,927
107,circle6,925
107,circle6,1600
107,circle6,1146
107,circle6,1597
107,circle6,1584
107,circle6,1851
107,circle6,1198
107,circle6,1435
107,circle6,1619
107,circle6,1181
107,circle6,1184
107,circle6,1107
107,circle6,1724
107,circle6,1845
107,circle6,950
107,circle6,1344
107,circle6,1523
107,circle6,1054
107,circle6,1836
107,circle6,1140
107,circle6,1593
107,circle6,1827
107,circle6,1752
107,circle6,1522
107,circle6,1708
107,circle6,1367
107,circle6,1377
107,circle6,1608
107,circle6,1519
107,circle6,1116
107,circle6,1126
107,circle6,1641
107,circle6,1842
107,circle6,1726
107,circle6,1174
107,circle6,1026
107,circle6,1088
107,circle6,1087
107,circle6,1219
107,circle6,952
107,circle6,1073
107,circle6,1398
107,circle6,1735
107,circle6,980
107,circle6,1447
107,circle6,951
107,circle6,1620
107,circle6,1823
107,circle6,1132
107,circle6,1039
107,circle6,1272
107,circle6,1789
107,circle6,1678
107,circle6,1613
107,circle6,1612
107,circle6,1361
107,circle6,1411
107,circle6,1761
107,circle6,1793
107,circle6,1669
107,circle6,1172
107,circle6,1135
107,circle6,1886
107,circle6,1557
107,circle6,1098
107,circle6,1819
107,circle6,1540
107,circle6,1480
107,circle6,1750
107,circle6,967
107,circle6,1321
107,circle6,1391
107,circle6,1034
107,circle6,1422
107,circle6,1902
107,circle6,1049
107,circle6,1477
107,circle6,982
107,circle6,1151
107,circle6,1161
107,circle6,1029
107,circle6,1561
107,circle6,1271
107,circle6,1484
107,circle6,1559
107,circle6,1178
107,circle6,1697
107,circle6,1791
107,circle6,1683
107,circle6,1101
107,circle6,947
107,circle6,1803
107,circle6,978
107,circle6,1517
107,circle6,1588
107,circle6,1817
107,circle6,1293
107,circle6,1008
107,circle6,1684
107,circle6,1509
107,circle6,1653
107,circle6,1278
107,circle6,1710
107,circle6,961
107,circle6,1637
107,circle6,922
107,circle6,1242
107,circle6,920
107,circle6,1753
107,circle6,1846
107,circle6,1290
107,circle6,1058
107,circle6,1795
107,circle6,1470
107,circle6,1076
107,circle6,934
107,circle6,1250
107,circle6,1676
107,circle6,1617
107,circle6,1351
107,circle6,1614
107,circle6,1883
107,circle6,1369
107,circle6,1700
107,circle6,991
107,circle6,1719
107,circle6,1535
107,circle6,1746
107,circle6,921
107,circle6,1352
107,circle6,1441
107,circle6,1405
107,circle6,1376
107,circle6,1555
107,circle6,1460
107,circle6,1123
107,circle6,1416
107,circle6,1467
107,circle6,1644
107,circle6,1843
107,circle6,1079
107,circle6,1006
107,circle6,1074
107,circle6,1513
107,circle6,1792
107,circle6,1449
107,circle6,1450
107,circle6,1085
107,circle6,1458
107,circle6,1305
107,circle6,966
107,circle6,1128
107,circle6,1774
107,circle6,1867
107,circle6,1757
107,circle6,1380
107,circle6,414
107,circle6,1888
107,circle6,1730
107,circle6,1420
107,circle6,1758
107,circle6,1145
107,circle6,1086
107,circle6,1485
107,circle6,1149
107,circle6,1737
107,circle6,1800
107,circle6,1675
107,circle6,1003
107,circle6,1714
107,circle6,1056
107,circle6,916
107,circle6,996
107,circle6,1075
107,circle6,1769
107,circle6,1589
107,circle6,1796
107,circle6,1238
107,circle6,1431
107,circle6,1124
107,circle6,1471
107,circle6,1330
107,circle6,1702
107,circle6,1668
107,circle6,1721
107,circle6,906
107,circle6,1544
107,circle6,1610
107,circle6,1390
107,circle6,1084
107,circle6,1243
107,circle6,1865
107,circle6,1863
107,circle6,1765
107,circle6,1521
107,circle6,1201
107,circle6,926
107,circle6,1534
107,circle6,1701
107,circle6,1698
107,circle6,1532
107,circle6,1402
107,circle6,1663
107,circle6,1360
107,circle6,1809
107,circle6,1301
107,circle6,1528
107,circle6,1211
107,circle6,1209
107,circle6,1900
107,circle6,1365
107,circle6,1835
107,circle6,1291
107,circle6,1652
107,circle6,1689
107,circle6,1813
107,circle6,1838
107,circle6,1505
107,circle6,1089
107,circle6,1165
107,circle6,1524
107,circle6,1445
107,circle6,1283
107,circle6,1659
107,circle6,1312
107,circle6,1214
107,circle6,1623
107,circle6,1622
107,circle6,1327
107,circle6,1267
107,circle6,1269
107,circle6,923
107,circle6,1580
107,circle6,1816
107,circle6,1779
107,circle6,1251
107,circle6,1197
107,circle6,1861
107,circle6,1558
107,circle6,1193
107,circle6,1017
107,circle6,1375
107,circle6,1068
107,circle6,1643
107,circle6,1055
107,circle6,1069
107,circle6,1516
107,circle6,1877
107,circle6,1639
107,circle6,1811
107,circle6,1491
107,circle6,1520
107,circle6,1328
107,circle6,1551
107,circle6,1031
107,circle6,1717
107,circle6,1028
107,circle6,1833
107,circle6,1688
107,circle6,1421
107,circle6,1059
107,circle6,1563
107,circle6,1626
107,circle6,1564
107,circle6,1537
107,circle6,1723
107,circle6,1265
107,circle6,908
107,circle6,1110
107,circle6,1339
107,circle6,1384
107,circle6,1334
107,circle6,1621
107,circle6,1077
107,circle7,1658
107,circle7,1001
107,circle7,968
107,circle7,1337
107,circle7,1897
107,circle7,1439
107,circle7,1395
107,circle7,1562
107,circle7,922
107,circle7,1821
107,circle7,1133
107,circle7,1814
107,circle7,912
107,circle7,1442
107,circle7,1038
107,circle7,1769
107,circle7,1618
107,circle7,1657
107,circle7,1062
107,circle7,1818
107,circle7,1301
107,circle7,1012
107,circle7,1885
107,circle7,899
107,circle7,1780
107,circle7,908
107,circle7,1262
107,circle8,1097
107,circle8,938
107,circle8,1137
107,circle8,1118
107,circle8,1319
107,circle8,1747
107,circle8,903
107,circle8,1548
107,circle8,1424
107,circle8,1533
107,circle8,1468
107,circle8,1733
107,circle8,1568
107,circle8,992
107,circle8,1378
107,circle8,1232
107,circle8,1798
107,circle8,1363
107,circle8,958
107,circle8,963
107,circle8,1784
107,circle8,910
107,circle8,1186
107,circle8,1837
107,circle8,1371
107,circle8,1895
107,circle8,1216
107,circle8,1601
107,circle8,1787
107,circle8,901
107,circle8,1880
107,circle8,1629
107,circle8,1452
107,circle8,1333
107,circle8,1314
1684,circle0,2900
1684,circle0,3077
1684,circle0,2934
1684,circle0,3186
1684,circle0,2870
1684,circle0,3162
1684,circle0,3207
1684,circle0,2947
1684,circle0,3001
1684,circle0,3118
1684,circle0,3177
1684,circle0,3410
1684,circle0,2990
1684,circle0,2860
1684,circle0,3420
1684,circle0,3176
1684,circle0,3356
1684,circle0,2775
1684,circle0,2739
1684,circle0,3371
1684,circle0,3191
1684,circle0,2696
1684,circle0,3018
1684,circle0,2724
1684,circle0,2728
1684,circle0,3007
1684,circle0,3068
1684,circle0,3412
1684,circle0,2711
1684,circle0,3019
1684,circle0,2951
1684,circle0,2737
1684,circle0,2892
1684,circle0,3002
1684,circle0,3366
1684,circle0,2830
1684,circle0,3223
1684,circle0,1405
1684,circle0,2779
1684,circle0,3379
1684,circle0,2962
1684,circle0,2662
1684,circle0,2682
1684,circle0,3415
1684,circle0,3295
1684,circle0,2829
1684,circle0,2820
1684,circle0,3334
1684,circle0,3210
1684,circle0,3103
1684,circle0,2713
1684,circle0,2671
1684,circle0,3285
1684,circle0,3069
1684,circle0,3086
1684,circle0,3244
1684,circle0,3273
1684,circle0,2995
1684,circle0,3154
1684,circle0,3100
1684,circle0,3246
1684,circle0,2845
1684,circle0,3203
1684,circle0,3346
1684,circle0,3359
1684,circle0,3168
1684,circle0,3233
1684,circle0,2697
1684,circle0,3062
1684,circle0,3241
1684,circle1,860
1684,circle1,2885
1684,circle1,2814
1684,circle1,2717
1684,circle1,2838
1684,circle1,2740
1684,circle1,2704
1684,circle1,3003
1684,circle1,58
1684,circle1,3290
1684,circle1,171
1684,circle2,2785
1684,circle2,3175
1684,circle2,3111
1684,circle2,2849
1684,circle2,2708
1684,circle2,3013
1684,circle2,3272
1684,circle2,3224
1684,circle2,2992
1684,circle2,3079
1684,circle2,3386
1684,circle2,2904
1684,circle2,2797
1684,circle2,3360
1684,circle2,2833
1684,circle2,2778
1684,circle2,2875
1684,circle2,3422
1684,circle2,3434
1684,circle2,2869
1684,circle2,2720
1684,circle2,3396
1684,circle2,3206
1684,circle2,2793
1684,circle2,3145
1684,circle2,3101
1684,circle2,3194
1684,circle2,3291
1684,circle2,3046
