user_id,is_ego,degree,circle_count,ego_network_count,primary_ego_id
1148,0,64,0,1,107
1149,0,101,1,1,107
1150,0,13,0,1,107
1151,0,5,1,1,107
1152,0,16,0,1,107
1153,0,138,0,1,107
1154,0,8,0,1,107
1155,0,44,1,1,107
1156,0,98,0,1,107
1157,0,4,0,1,107
1158,0,65,1,1,107
1159,0,60,0,1,107
1160,0,87,0,1,107
1161,0,18,1,1,107
1162,0,7,0,1,107
1163,0,99,0,1,107
1164,0,26,0,1,107
1165,0,25,1,1,107
1166,0,56,0,1,107
1167,0,27,0,1,107
1168,0,5,0,1,107
1169,0,18,0,1,107
1170,0,35,0,1,107
1171,0,24,1,2,107
1172,0,112,1,1,107
1173,0,114,0,1,107
1174,0,17,2,1,107
1175,0,131,0,1,107
1176,0,1,0,1,107
1177,0,14,1,1,107
1178,0,12,1,1,107
1179,0,44,1,1,107
1180,0,44,0,1,107
1181,0,88,1,1,107
1182,0,65,1,1,107
1183,0,33,1,1,107
1184,0,157,1,1,107
1185,0,155,0,1,107
1186,0,16,1,1,107
1187,0,19,0,1,107
1188,0,31,0,1,107
1189,0,37,0,1,107
1190,0,38,0,1,107
1191,0,109,1,1,107
1192,0,96,0,1,107
1193,0,8,1,1,107
1194,0,3,0,1,107
1195,0,48,1,1,107
1196,0,25,0,1,107
1197,0,14,2,1,107
1198,0,82,1,1,107
1199,0,216,0,1,107
1200,0,3,0,1,107
1201,0,57,1,1,107
1202,0,8,0,1,107
1203,0,7,0,1,107
1204,0,106,0,1,107
1205,0,101,0,1,107
1206,0,0,0,1,107
1207,0,71,0,1,107
1208,0,2,0,1,107
1209,0,75,1,1,107
1210,0,39,0,1,107
1211,0,172,1,1,107
1212,0,25,0,1,107
1213,0,19,0,1,107
1214,0,113,1,1,107
1215,0,42,1,1,107
1216,0,35,1,1,107
1217,0,46,0,1,107
1218,0,10,0,1,107
1219,0,53,1,1,107
1220,0,8,0,1,107
1221,0,70,0,1,107
1222,0,141,0,1,107
1223,0,21,1,1,107
1224,0,1,0,1,107
1225,0,29,0,1,107
1226,0,34,0,1,107
1227,0,83,1,1,107
1228,0,22,0,1,107
1229,0,46,0,1,107
1230,0,124,0,1,107
1231,0,73,1,1,107
1232,0,28,1,1,107
1233,0,1,0,1,107
1234,0,14,0,1,107
1235,0,106,0,1,107
1236,0,42,0,1,107
1237,0,59,1,1,107
1238,0,151,1,1,107
1239,0,8,0,1,107
1240,0,6,0,1,107
1241,0,19,0,1,107
1242,0,92,1,1,107
1243,0,111,1,1,107
1244,0,11,0,1,107
1245,0,39,0,1,107
1246,0,34,0,1,107
1247,0,23,0,1,107
1248,0,7,0,1,107
1249,0,14,0,1,107
1250,0,136,1,1,107
1251,0,11,2,1,107
1252,0,2,1,1,107
1253,0,2,0,1,107
1254,0,5,1,1,107
1255,0,123,0,1,107
1256,0,134,0,1,107
1257,0,54,1,1,107
1258,0,41,0,1,107
1259,0,46,0,1,107
1260,0,37,0,1,107
1261,0,67,1,1,107
1262,0,1,1,1,107
1263,0,5,1,1,107
1264,0,4,0,1,107
1265,0,30,1,1,107
1266,0,12,0,1,107
1267,0,119,1,1,107
1268,0,10,0,1,107
1269,0,125,1,1,107
1270,0,1,0,1,107
1271,0,95,1,1,107
1272,0,83,1,1,107
1273,0,63,0,1,107
1274,0,24,0,1,107
1275,0,56,0,1,107
1276,0,1,0,1,107
1277,0,123,0,1,107
1278,0,35,1,1,107
1279,0,43,0,1,107
1280,0,75,0,1,107
1281,0,40,0,1,107
1282,0,67,0,1,107
1283,0,31,1,1,107
1284,0,59,0,1,107
1285,0,54,0,1,107
1286,0,22,0,1,107
1287,0,65,0,1,107
1288,0,91,1,1,107
1289,0,84,0,1,107
1290,0,86,1,1,107
1291,0,112,1,1,107
1292,0,54,0,1,107
1293,0,47,1,1,107
1294,0,21,0,1,107
1295,0,4,0,1,107
1296,0,24,0,1,107
1297,0,5,0,1,107
1298,0,70,0,1,107
1299,0,30,0,1,107
1300,0,30,0,1,107
1301,0,5,2,1,107
1302,0,106,0,1,107
1303,0,47,0,1,107
1304,0,37,0,1,107
1305,0,103,1,1,107
1306,0,25,0,1,107
1307,0,30,0,1,107
1308,0,19,0,1,107
1309,0,42,0,1,107
1310,0,26,0,1,107
1311,0,23,0,1,107
1312,0,79,1,1,107
1313,0,33,0,1,107
1314,0,25,1,1,107
1315,0,43,0,1,107
1316,0,31,0,1,107
1317,0,20,1,1,107
1318,0,40,0,1,107
1319,0,26,1,1,107
1320,0,63,1,1,107
1321,0,24,1,1,107
1322,0,89,0,1,107
1323,0,76,0,1,107
1324,0,39,0,1,107
1325,0,17,0,1,107
1326,0,1,0,1,107
1327,0,48,1,1,107
1328,0,19,1,1,107
1329,0,135,1,1,107
1330,0,121,1,1,107
1331,0,145,0,1,107
1332,0,41,1,1,107
1333,0,32,1,1,107
1334,0,99,1,1,107
1335,0,127,0,1,107
1336,0,54,0,1,107
1337,0,35,1,1,107
1338,0,67,0,1,107
1339,0,99,1,1,107
1340,0,62,0,1,107
1341,0,122,0,1,107
1342,0,9,0,1,107
1343,0,36,0,1,107
1344,0,90,1,1,107
1345,0,96,0,1,107
1346,0,4,0,1,107
1347,0,73,0,1,107
1348,0,36,0,1,107
1349,0,41,0,1,107
1350,0,32,0,1,107
1351,0,66,1,1,107
1352,0,233,1,1,107
1353,0,2,0,1,107
1354,0,4,0,1,107
1355,0,36,0,1,107
1356,0,19,0,1,107
1357,0,30,0,1,107
1358,0,76,0,1,107
1359,0,83,0,1,107
1360,0,36,1,1,107
1361,0,136,1,1,107
1362,0,2,0,1,107
1363,0,20,1,1,107
1364,0,11,0,1,107
1365,0,41,1,1,107
1366,0,65,0,1,107
1367,0,165,1,1,107
1368,0,9,1,1,107
1369,0,52,1,1,107
1370,0,111,0,1,107
1371,0,36,1,1,107
1372,0,6,0,1,107
1373,0,72,0,1,107
1374,0,41,0,1,107
1375,0,73,1,1,107
1376,0,181,1,1,107
1377,0,189,1,1,107
1378,0,31,1,1,107
1379,0,50,1,1,107
1380,0,84,1,1,107
1381,0,26,1,1,107
1382,0,40,0,1,107
1383,0,3,0,1,107
1384,0,11,2,1,107
1385,0,14,1,1,107
1386,0,0,0,1,107
1387,0,8,1,1,107
1388,0,83,0,1,107
1389,0,45,0,1,107
1390,0,192,1,1,107
1391,0,174,1,1,107
1392,0,36,0,1,107
1393,0,52,0,1,107
1394,0,1,0,1,107
1395,0,1,1,1,107
1396,0,53,0,1,107
1397,0,15,0,1,107
1398,0,43,1,1,107
1399,0,177,0,1,107
1400,0,21,0,1,107
1401,0,11,0,1,107
1402,0,73,1,1,107
1403,0,8,1,1,107
1404,0,49,0,1,107
1405,0,50,2,2,107
1406,0,30,0,1,107
1407,0,36,0,1,107
1408,0,33,1,1,107
1409,0,105,0,1,107
1410,0,20,1,1,107
1411,0,9,1,1,107
1412,0,21,0,1,107
1413,0,59,1,1,107
1414,0,7,0,1,107
1415,0,29,0,1,107
1416,0,110,1,1,107
1417,0,4,0,1,107
1418,0,20,1,1,107
1419,0,24,1,2,107
1420,0,147,1,1,107
1421,0,23,2,1,107
1422,0,13,1,1,107
1423,0,60,1,1,107
1424,0,18,1,1,107
1425,0,33,0,1,107
1426,0,63,0,1,107
1427,0,65,0,1,107
1428,0,28,0,1,107
1429,0,37,1,1,107
1430,0,1,0,1,107
1431,0,219,1,1,107
1432,0,54,0,1,107
1433,0,22,0,1,107
1434,0,14,0,1,107
1435,0,55,1,1,107
1436,0,29,1,1,107
1437,0,55,0,1,107
1438,0,33,0,1,107
1439,0,20,1,1,107
1440,0,27,0,1,107
1441,0,15,1,1,107
1442,0,4,1,1,107
1443,0,8,0,1,107
1444,0,31,1,1,107
1445,0,8,1,1,107
1446,0,35,0,1,107
1447,0,141,1,1,107
1448,0,51,1,1,107
1449,0,89,1,1,107
1450,0,23,2,2,107
1451,0,30,0,1,107
1452,0,33,1,1,107
1453,0,27,0,1,107
1454,0,51,0,1,107
1455,0,4,0,1,107
1456,0,131,0,1,107
1457,0,61,0,1,107
1458,0,32,1,1,107
1459,0,101,0,1,107
1460,0,45,1,1,107
1461,0,7,0,1,107
1462,0,83,0,1,107
1463,0,9,0,1,107
1464,0,25,0,1,107
1465,0,106,4,2,107
1466,0,0,0,1,107
1467,0,123,1,1,107
1468,0,30,1,1,107
1469,0,56,1,1,107
1470,0,70,1,1,107
1471,0,168,1,1,107
1472,0,89,0,1,107
1473,0,53,0,1,107
1474,0,3,0,1,107
1475,0,71,0,1,107
1476,0,4,0,1,107
1477,0,8,1,1,107
1478,0,16,0,1,107
1479,0,83,0,1,107
1480,0,92,1,1,107
1481,0,16,0,1,107
1482,0,48,0,1,107
1483,0,95,0,1,107
1484,0,21,1,1,107
1485,0,46,1,1,107
1486,0,4,0,1,107
1487,0,62,1,1,107
1488,0,134,0,1,107
1489,0,21,0,1,107
1490,0,8,0,1,107
1491,0,124,1,1,107
1492,0,12,0,1,107
1493,0,25,0,1,107
1494,0,25,1,1,107
1495,0,66,0,1,107
1496,0,47,0,1,107
1497,0,28,0,1,107
1498,0,5,0,1,107
1499,0,11,0,1,107
1500,0,28,0,1,107
1501,0,17,0,1,107
1502,0,69,0,1,107
1503,0,27,0,1,107
1504,0,57,1,1,107
1505,0,59,2,2,107
1506,0,7,0,1,107
1507,0,36,0,1,107
1508,0,32,0,1,107
1509,0,130,1,1,107
1510,0,3,0,1,107
1511,0,29,0,1,107
1512,0,33,0,1,107
1513,0,51,1,1,107
1514,0,34,0,1,107
1515,0,68,1,1,107
1516,0,158,1,1,107
1517,0,35,1,1,107
1518,0,13,0,1,107
1519,0,32,1,1,107
1520,0,116,1,1,107
1521,0,5,1,1,107
1522,0,155,1,1,107
1523,0,68,1,1,107
1524,0,40,1,1,107
1525,0,56,0,1,107
1526,0,21,0,1,107
1527,0,11,0,1,107
1528,0,69,1,1,107
1529,0,41,0,1,107
1530,0,104,0,1,107
1531,0,21,1,1,107
1532,0,38,1,1,107
1533,0,34,1,1,107
1534,0,33,2,2,107
1535,0,63,1,1,107
1536,0,81,0,1,107
1537,0,18,1,1,107
1538,0,71,0,1,107
1539,0,78,1,1,107
1540,0,68,1,1,107
1541,0,32,0,1,107
1542,0,54,1,1,107
1543,0,32,0,1,107
1544,0,14,1,1,107
1545,0,42,0,1,107
1546,0,2,0,1,107
1547,0,121,1,1,107
1548,0,37,1,1,107
1549,0,48,2,1,107
1550,0,37,0,1,107
1551,0,170,1,1,107
1552,0,6,0,1,107
1553,0,36,1,1,107
1554,0,159,1,1,107
1555,0,34,2,1,107
1556,0,24,0,1,107
1557,0,150,1,1,107
1558,0,1,1,1,107
1559,0,185,1,1,107
1560,0,0,0,1,107
1561,0,24,1,1,107
1562,0,9,1,1,107
1563,0,111,1,1,107
1564,0,15,1,1,107
1565,0,43,0,1,107
1566,0,19,0,1,107
1567,0,32,0,1,107
1568,0,28,1,1,107
1569,0,47,0,1,107
1570,0,123,0,1,107
1571,0,59,0,1,107
1572,0,42,1,1,107
1573,0,88,0,1,107
1574,0,66,1,1,107
1575,0,19,0,1,107
1576,0,65,0,1,107
1577,0,168,2,2,107
1578,0,35,0,1,107
1579,0,4,1,1,107
1580,0,82,1,1,107
1581,0,0,0,1,107
1582,0,40,0,1,107
1583,0,96,0,1,107
1584,0,210,1,1,107
1585,0,19,1,1,107
1586,0,2,0,1,107
1587,0,52,0,1,107
1588,0,22,1,1,107
1589,0,204,1,1,107
1590,0,87,0,1,107
1591,0,94,1,1,107
1592,0,24,0,1,107
1593,0,31,1,1,107
1594,0,15,1,1,107
1595,0,38,0,1,107
1596,0,76,0,1,107
1597,0,111,1,1,107
1598,0,135,0,1,107
1599,0,10,0,1,107
1600,0,116,1,1,107
1601,0,31,1,1,107
1602,0,11,0,1,107
1603,0,144,1,1,107
1604,0,147,0,1,107
1605,0,89,0,1,107
1606,0,30,0,1,107
1607,0,4,1,1,107
1608,0,116,1,1,107
1609,0,91,0,1,107
1610,0,178,1,1,107
1611,0,71,0,1,107
1612,0,189,1,1,107
1613,0,181,1,1,107
1614,0,70,1,1,107
1615,0,23,0,1,107
1616,0,49,1,1,107
1617,0,116,1,1,107
1618,0,23,1,1,107
1619,0,113,1,1,107
1620,0,127,1,1,107
1621,0,188,1,1,107
1622,0,176,1,1,107
1623,0,99,1,1,107
1624,0,34,0,1,107
1625,0,24,0,1,107
1626,0,36,1,1,107
1627,0,2,0,1,107
1628,0,81,0,1,107
1629,0,21,1,1,107
1630,0,66,0,1,107
1631,0,8,0,1,107
1632,0,78,0,1,107
1633,0,22,0,1,107
1634,0,37,0,1,107
1635,0,33,1,1,107
1636,0,76,1,1,107
1637,0,98,1,1,107
1638,0,33,0,1,107
1639,0,77,1,1,107
1640,0,7,0,1,107
1641,0,13,1,1,107
1642,0,28,2,2,107
1643,0,99,1,1,107
1644,0,68,1,1,107
1645,0,55,0,1,107
1646,0,17,0,1,107
1647,0,49,0,1,107
1648,0,24,0,1,107
1649,0,34,0,1,107
1650,0,20,0,1,107
1651,0,3,0,1,107
1652,0,80,1,1,107
1653,0,73,1,1,107
1654,0,6,0,1,107
1655,0,55,0,1,107
1656,0,34,1,2,107
1657,0,4,1,1,107
1658,0,18,1,1,107
1659,0,81,1,1,107
1660,0,23,0,1,107
1661,0,79,0,1,107
1662,0,145,0,1,107
1663,0,234,1,1,107
1664,0,5,1,1,107
1665,0,126,0,1,107
1666,0,35,2,2,107
1667,0,26,0,1,107
1668,0,121,1,1,107
1669,0,136,1,1,107
1670,0,10,0,1,107
1671,0,31,0,1,107
1672,0,24,0,1,107
1673,0,39,0,1,107
1674,0,24,0,1,107
1675,0,116,1,1,107
1676,0,15,2,1,107
1677,0,35,0,1,107
1678,0,17,1,1,107
1679,0,26,1,1,107
1680,0,60,0,1,107
1681,0,24,0,1,107
1682,0,37,1,1,107
1683,0,122,1,1,107
1684,1,14,3,2,107
1685,0,92,0,1,107
1686,0,34,0,1,107
1687,0,42,0,1,107
1688,0,94,1,1,107
1689,0,123,1,1,107
1690,0,1,1,1,107
1691,0,59,1,1,107
1692,0,49,1,1,107
1693,0,2,0,1,107
1694,0,33,0,1,107
1695,0,29,0,1,107
1696,0,11,0,1,107
1697,0,7,1,1,107
1698,0,18,1,1,107
1699,0,41,1,1,107
1700,0,16,1,1,107
1701,0,6,1,1,107
1702,0,44,1,1,107
1703,0,69,0,1,107
1704,0,24,0,1,107
1705,0,26,0,1,107
1706,0,41,0,1,107
1707,0,184,0,1,107
1708,0,9,1,1,107
1709,0,61,0,1,107
1710,0,14,1,1,107
1711,0,4,0,1,107
1712,0,104,0,1,107
1713,0,3,0,1,107
1714,0,186,1,1,107
1715,0,64,0,1,107
1716,0,59,0,1,107
1717,0,138,1,1,107
1718,0,153,1,2,107
1719,0,18,1,1,107
1720,0,48,0,1,107
1721,0,114,1,1,107
1722,0,55,1,1,107
1723,0,48,1,1,107
1724,0,58,1,1,107
1725,0,50,0,1,107
1726,0,21,3,2,107
1727,0,31,2,1,107
1728,0,31,0,1,107
1729,0,79,0,1,107
1730,0,225,1,1,107
1731,0,7,0,1,107
1732,0,47,0,1,107
1733,0,37,1,1,107
1734,0,48,0,1,107
1735,0,108,1,1,107
1736,0,155,1,1,107
1737,0,78,1,1,107
1738,0,25,1,1,107
1739,0,13,0,1,107
1740,0,36,0,1,107
1741,0,103,0,1,107
1742,0,78,0,1,107
1743,0,25,0,1,107
1744,0,36,0,1,107
1745,0,18,1,1,107
1746,0,201,1,1,107
1747,0,21,1,1,107
1748,0,12,0,1,107
1749,0,12,0,1,107
1750,0,125,1,1,107
1751,0,49,0,1,107
1752,0,114,1,1,107
1753,0,81,1,1,107
1754,0,56,0,1,107
1755,0,1,0,1,107
1756,0,15,0,1,107
1757,0,130,1,1,107
1758,0,27,2,2,107
1759,0,5,0,1,107
1760,0,2,1,1,107
1761,0,120,1,1,107
1762,0,3,0,1,107
1763,0,31,0,1,107
1764,0,24,0,1,107
1765,0,65,1,1,107
1766,0,39,1,1,107
1767,0,35,1,1,107
1768,0,208,0,1,107
1769,0,24,2,1,107
1770,0,46,0,1,107
1771,0,19,0,1,107
1772,0,60,0,1,107
1773,0,22,0,1,107
1774,0,39,1,1,107
1775,0,7,0,1,107
1776,0,4,0,1,107
1777,0,4,0,1,107
1778,0,37,0,1,107
1779,0,21,1,1,107
1780,0,19,1,1,107
1781,0,25,0,1,107
1782,0,66,0,1,107
1783,0,120,0,1,107
1784,0,16,1,1,107
1785,0,29,0,1,107
1786,0,96,0,1,107
1787,0,37,1,1,107
1788,0,9,0,1,107
1789,0,102,1,1,107
1790,0,37,0,1,107
1791,0,130,1,1,107
1792,0,5,1,1,107
1793,0,144,1,1,107
1794,0,56,0,1,107
1795,0,88,1,1,107
1796,0,70,1,1,107
1797,0,4,0,1,107
1798,0,33,1,1,107
1799,0,151,1,1,107
1800,0,244,1,1,107
1801,0,22,0,1,107
1802,0,11,0,1,107
1803,0,24,1,1,107
1804,0,194,0,1,107
1805,0,21,1,1,107
1806,0,31,0,1,107
1807,0,50,1,1,107
1808,0,13,1,1,107
1809,0,112,1,1,107
1810,0,101,0,1,107
1811,0,62,1,1,107
1812,0,43,0,1,107
1813,0,155,1,1,107
1814,0,9,1,1,107
1815,0,23,0,1,107
1816,0,130,1,1,107
1817,0,14,1,1,107
1818,0,29,1,1,107
1819,0,87,1,1,107
1820,0,66,0,1,107
1821,0,26,1,1,107
1822,0,11,0,1,107
1823,0,126,1,1,107
1824,0,57,0,1,107
1825,0,28,0,1,107
1826,0,101,0,1,107
1827,0,200,1,1,107
1828,0,55,1,1,107
1829,0,15,0,1,107
1830,0,15,0,1,107
1831,0,41,0,1,107
1832,0,45,0,1,107
1833,0,190,1,1,107
1834,0,0,0,1,107
1835,0,181,1,1,107
1836,0,24,1,1,107
1837,0,37,1,1,107
1838,0,5,1,1,107
1839,0,164,0,1,107
1840,0,9,0,1,107
1841,0,48,0,1,107
1842,0,118,1,1,107
1843,0,39,1,1,107
1844,0,69,0,1,107
1845,0,100,1,1,107
1846,0,37,1,1,107
1847,0,25,0,1,107
1848,0,35,1,1,107
1849,0,118,0,1,107
1850,0,28,0,1,107
1851,0,41,1,1,107
1852,0,21,1,1,107
1853,0,11,0,1,107
1854,0,1,0,1,107
1855,0,5,0,1,107
1856,0,3,0,1,107
1857,0,72,0,1,107
1858,0,28,0,1,107
1859,0,45,1,1,107
1860,0,16,0,1,107
1861,0,98,1,1,107
1862,0,53,0,1,107
1863,0,48,1,1,107
1864,0,106,0,1,107
1865,0,7,1,1,107
1866,0,30,0,1,107
1867,0,122,1,1,107
1868,0,120,0,1,107
1869,0,14,0,1,107
1870,0,22,0,1,107
1871,0,81,0,1,107
1872,0,49,1,1,107
1873,0,40,0,1,107
1874,0,12,0,1,107
1875,0,27,1,1,107
1876,0,55,0,1,107
1877,0,63,1,1,107
1878,0,34,0,1,107
1879,0,149,0,1,107
1880,0,31,1,1,107
1881,0,52,1,1,107
1882,0,50,1,1,107
1883,0,17,1,1,107
1884,0,31,0,1,107
1885,0,27,1,1,107
1886,0,104,1,1,107
1887,0,10,0,1,107
1888,0,253,1,1,107
1889,0,14,0,1,107
1890,0,5,0,1,107
1891,0,70,1,1,107
1892,0,11,0,1,107
1893,0,82,0,1,107
1894,0,62,0,1,107
1895,0,36,1,1,107
1896,0,8,1,1,107
1897,0,35,1,1,107
1898,0,100,0,1,107
1899,0,78,1,1,107
1900,0,25,1,1,107
1901,0,13,0,1,107
1902,0,129,1,1,107
1903,0,39,0,1,107
1904,0,29,0,1,107
1905,0,10,0,1,107
1906,0,21,0,1,107
1907,0,29,0,1,107
1908,0,9,0,1,107
1909,0,40,0,1,107
1910,0,30,0,1,107
1911,0,38,0,1,107
1912,1,0,0,1,1912
1913,0,18,2,1,1912
1914,0,46,1,1,1912
1915,0,10,3,1,1912
1916,0,78,0,1,1912
1917,0,189,1,1,1912
1918,0,160,1,1,1912
1919,0,54,1,1,1912
1920,0,122,1,1,1912
1921,0,39,1,1,1912
1922,0,14,2,1,1912
1923,0,55,5,1,1912
1924,0,5,0,1,1912
1925,0,124,1,1,1912
1926,0,133,1,1,1912
1927,0,54,1,1,1912
1928,0,22,1,1,1912
1929,0,150,1,1,1912
1930,0,12,1,1,1912
1931,0,38,1,1,1912
1932,0,94,1,1,1912
1933,0,10,1,1,1912
1934,0,11,1,1,1912
1935,0,49,1,1,1912
1936,0,21,1,1,1912
1937,0,3,1,1,1912
1938,0,188,1,1,1912
1939,0,78,1,1,1912
1940,0,92,0,1,1912
1941,0,222,3,1,1912
1942,0,38,1,1,1912
1943,0,191,2,1,1912
1944,0,28,1,1,1912
1945,0,145,2,1,1912
1946,0,190,1,1,1912
1947,0,119,4,1,1912
1948,0,107,1,1,1912
1949,0,7,2,1,1912
1950,0,11,1,1,1912
1951,0,63,1,1,1912
1952,0,16,2,1,1912
1953,0,122,1,1,1912
1954,0,92,2,1,1912
1955,0,91,1,1,1912
1956,0,7,2,1,1912
1957,0,38,1,1,1912
1958,0,33,1,1,1912
1959,0,119,4,1,1912
1960,0,42,1,1,1912
1961,0,6,2,1,1912
1962,0,186,1,1,1912
1963,0,85,1,1,1912
1964,0,95,2,1,1912
1965,0,19,1,1,1912
1966,0,171,1,1,1912
1967,0,1,2,1,1912
1968,0,34,1,1,1912
1969,0,3,1,1,1912
1970,0,71,2,1,1912
1971,0,175,1,1,1912
1972,0,69,1,1,1912
1973,0,64,1,1,1912
1974,0,6,1,1,1912
1975,0,35,1,1,1912
1976,0,38,2,1,1912
1977,0,8,1,1,1912
1978,0,14,1,1,1912
1979,0,175,1,1,1912
1980,0,56,1,1,1912
1981,0,54,1,1,1912
1982,0,18,0,1,1912
1983,0,198,1,1,1912
1984,0,177,2,1,1912
1985,0,223,3,1,1912
1986,0,152,1,1,1912
1987,0,35,2,1,1912
1988,0,23,1,1,1912
1989,0,86,1,1,1912
1990,0,19,1,1,1912
1991,0,48,1,1,1912
1992,0,14,1,1,1912
1993,0,202,1,1,1912
1994,0,63,1,1,1912
1995,0,62,1,1,1912
1996,0,3,2,1,1912
1997,0,134,1,1,1912
1998,0,53,1,1,1912
1999,0,33,2,1,1912
2000,0,32,1,1,1912
2001,0,59,1,1,1912
2002,0,84,1,1,1912
2003,0,47,2,1,1912
2004,0,49,1,1,1912
2005,0,154,1,1,1912
2006,0,51,1,1,1912
2007,0,170,2,1,1912
2008,0,6,1,1,1912
2009,0,44,1,1,1912
2010,0,83,2,1,1912
2011,0,39,1,1,1912
2012,0,14,1,1,1912
2013,0,8,1,1,1912
2014,0,9,1,1,1912
2015,0,4,1,1,1912
2016,0,17,1,1,1912
2017,0,6,2,1,1912
2018,0,54,1,1,1912
2019,0,18,1,1,1912
2020,0,157,2,1,1912
2021,0,30,1,1,1912
2022,0,49,1,1,1912
2023,0,24,2,1,1912
2024,0,52,1,1,1912
2025,0,29,1,1,1912
2026,0,95,2,1,1912
2027,0,43,1,1,1912
2028,0,105,1,1,1912
2029,0,33,1,1,1912
2030,0,186,1,1,1912
2031,0,52,2,1,1912
2032,0,146,2,1,1912
2033,0,172,1,1,1912
2034,0,7,3,1,1912
2035,0,29,1,1,1912
2036,0,20,2,1,1912
2037,0,172,1,1,1912
2038,0,122,3,1,1912
2039,0,111,1,1,1912
2040,0,151,1,1,1912
2041,0,7,2,1,1912
2042,0,95,4,1,1912
2043,0,173,1,1,1912
2044,0,24,0,1,1912
2045,0,175,1,1,1912
2046,0,122,2,1,1912
2047,0,204,4,1,1912
2048,0,16,1,1,1912
2049,0,36,1,1,1912
2050,0,22,0,1,1912
2051,0,8,2,1,1912
2052,0,105,3,1,1912
2053,0,114,2,1,1912
2054,0,162,3,1,1912
2055,0,72,1,1,1912
2056,0,114,1,1,1912
2057,0,41,2,1,1912
2058,0,75,0,1,1912
2059,0,192,2,1,1912
2060,0,105,1,1,1912
2061,0,47,1,1,1912
2062,0,75,3,1,1912
2063,0,140,1,1,1912
2064,0,185,1,1,1912
2065,0,25,1,1,1912
2066,0,8,1,1,1912
2067,0,32,2,1,1912
2068,0,140,1,1,1912
2069,0,167,1,1,1912
2070,0,12,1,1,1912
2071,0,122,1,1,1912
2072,0,128,2,1,1912
2073,0,194,2,1,1912
2074,0,161,1,1,1912
2075,0,47,1,1,1912
2076,0,16,1,1,1912
2077,0,125,1,1,1912
2078,0,203,1,1,1912
2079,0,0,0,1,1912
2080,0,8,1,1,1912
2081,0,171,4,1,1912
2082,0,17,2,1,1912
2083,0,146,1,1,1912
2084,0,140,1,1,1912
2085,0,29,1,1,1912
2086,0,135,1,1,1912
2087,0,155,1,1,1912
2088,0,197,1,1,1912
2089,0,22,1,1,1912
2090,0,188,1,1,1912
2091,0,33,1,1,1912
2092,0,42,1,1,1912
2093,0,176,1,1,1912
2094,0,6,2,1,1912
2095,0,153,1,1,1912
2096,0,20,3,1,1912
2097,0,37,1,1,1912
2098,0,116,2,1,1912
2099,0,15,2,1,1912
2100,0,5,2,1,1912
2101,0,70,1,1,1912
2102,0,131,2,1,1912
2103,0,183,1,1,1912
2104,0,180,1,1,1912
2105,0,10,1,1,1912
2106,0,3,3,1,1912
2107,0,36,0,1,1912
2108,0,163,2,1,1912
2109,0,134,1,1,1912
2110,0,42,1,1,1912
2111,0,183,3,1,1912
2112,0,159,1,1,1912
2113,0,9,2,1,1912
2114,0,14,3,1,1912
2115,0,135,1,1,1912
2116,0,64,1,1,1912
2117,0,141,2,1,1912
2118,0,187,1,1,1912
2119,0,14,1,1,1912
2120,0,22,2,1,1912
2121,0,157,2,1,1912
2122,0,145,1,1,1912
2123,0,202,1,1,1912
2124,0,168,1,1,1912
2125,0,120,3,1,1912
2126,0,53,2,1,1912
2127,0,111,1,1,1912
2128,0,91,3,1,1912
2129,0,37,2,1,1912
2130,0,10,2,1,1912
2131,0,197,1,1,1912
2132,0,93,1,1,1912
2133,0,158,3,1,1912
2134,0,84,5,1,1912
2135,0,87,1,1,1912
2136,0,73,1,1,1912
2137,0,48,2,1,1912
2138,0,137,1,1,1912
2139,0,177,1,1,1912
2140,0,170,1,1,1912
2141,0,23,1,1,1912
2142,0,220,4,1,1912
2143,0,101,3,1,1912
2144,0,77,1,1,1912
2145,0,42,1,1,1912
2146,0,23,1,1,1912
2147,0,40,1,1,1912
2148,0,89,1,1,1912
2149,0,127,2,1,1912
2150,0,191,1,1,1912
2151,0,85,2,1,1912
2152,0,17,1,1,1912
2153,0,138,2,1,1912
2154,0,159,1,1,1912
2155,0,40,1,1,1912
2156,0,26,2,1,1912
2157,0,38,1,1,1912
2158,0,9,1,1,1912
2159,0,47,1,1,1912
2160,0,23,1,1,1912
2161,0,81,1,1,1912
2162,0,14,1,1,1912
2163,0,30,2,1,1912
2164,0,91,1,1,1912
2165,0,127,1,1,1912
2166,0,8,0,1,1912
2167,0,4,1,1,1912
2168,0,2,2,1,1912
2169,0,108,2,1,1912
2170,0,17,1,1,1912
2171,0,65,1,1,1912
2172,0,192,1,1,1912
2173,0,29,1,1,1912
2174,0,119,3,1,1912
2175,0,7,1,1,1912
2176,0,116,3,1,1912
2177,0,10,2,1,1912
2178,0,2,1,1,1912
2179,0,93,1,1,1912
2180,0,113,0,1,1912
2181,0,16,1,1,1912
2182,0,7,2,1,1912
2183,0,133,3,1,1912
2184,0,185,1,1,1912
2185,0,16,1,1,1912
2186,0,17,2,1,1912
2187,0,147,1,1,1912
2188,0,193,1,1,1912
2189,0,112,2,1,1912
2190,0,167,1,1,1912
2191,0,87,2,1,1912
2192,0,40,1,1,1912
2193,0,13,1,1,1912
2194,0,108,1,1,1912
2195,0,0,0,1,1912
2196,0,109,1,1,1912
2197,0,21,1,1,1912
2198,0,54,0,1,1912
2199,0,174,2,1,1912
