ego_id,feature_index,feature_name
107,519,work;projects;id;anonymized feature 704
107,520,work;projects;id;anonymized feature 705
107,521,work;projects;id;anonymized feature 706
107,522,work;projects;id;anonymized feature 707
107,523,work;projects;id;anonymized feature 708
107,524,work;projects;id;anonymized feature 709
107,525,work;projects;id;anonymized feature 710
107,526,work;projects;id;anonymized feature 711
107,527,work;projects;id;anonymized feature 712
107,528,work;start_date;anonymized feature 157
107,529,work;start_date;anonymized feature 713
107,530,work;start_date;anonymized feature 714
107,531,work;start_date;anonymized feature 334
107,532,work;start_date;anonymized feature 715
107,533,work;start_date;anonymized feature 672
107,534,work;start_date;anonymized feature 716
107,535,work;start_date;anonymized feature 674
107,536,work;start_date;anonymized feature 717
107,537,work;start_date;anonymized feature 194
107,538,work;start_date;anonymized feature 718
107,539,work;start_date;anonymized feature 375
107,540,work;start_date;anonymized feature 719
107,541,work;start_date;anonymized feature 675
107,542,work;start_date;anonymized feature 307
107,543,work;start_date;anonymized feature 308
107,544,work;start_date;anonymized feature 720
107,545,work;start_date;anonymized feature 678
107,546,work;start_date;anonymized feature 721
107,547,work;start_date;anonymized feature 195
107,548,work;start_date;anonymized feature 310
107,549,work;start_date;anonymized feature 722
107,550,work;start_date;anonymized feature 196
107,551,work;start_date;anonymized feature 679
107,552,work;start_date;anonymized feature 197
107,553,work;start_date;anonymized feature 161
107,554,work;start_date;anonymized feature 162
107,555,work;start_date;anonymized feature 723
107,556,work;start_date;anonymized feature 724
107,557,work;start_date;anonymized feature 164
107,558,work;start_date;anonymized feature 199
107,559,work;start_date;anonymized feature 165
107,560,work;start_date;anonymized feature 166
107,561,work;start_date;anonymized feature 200
107,562,work;start_date;anonymized feature 725
107,563,work;start_date;anonymized feature 201
107,564,work;start_date;anonymized feature 332
107,565,work;start_date;anonymized feature 726
107,566,work;start_date;anonymized feature 168
107,567,work;start_date;anonymized feature 202
107,568,work;start_date;anonymized feature 169
107,569,work;start_date;anonymized feature 170
107,570,work;start_date;anonymized feature 171
107,571,work;start_date;anonymized feature 681
107,572,work;start_date;anonymized feature 203
107,573,work;with;id;anonymized feature 727
107,574,work;with;id;anonymized feature 728
107,575,work;with;id;anonymized feature 683
1684,0,birthday;anonymized feature 1003
1684,1,birthday;anonymized feature 1004
1684,2,birthday;anonymized feature 210
1684,3,birthday;anonymized feature 4
1684,4,birthday;anonymized feature 5
1684,5,birthday;anonymized feature 6
1684,6,birthday;anonymized feature 7
1684,7,birthday;anonymized feature 377
1684,8,birthday;anonymized feature 378
1684,9,birthday;anonymized feature 1005
1684,10,birthday;anonymized feature 1006
1684,11,education;classes;id;anonymized feature 756
1684,12,education;concentration;id;anonymized feature 1007
1684,13,education;concentration;id;anonymized feature 13
1684,14,education;concentration;id;anonymized feature 385
1684,15,education;concentration;id;anonymized feature 14
1684,16,education;concentration;id;anonymized feature 762
1684,17,education;concentration;id;anonymized feature 1008
1684,18,education;concentration;id;anonymized feature 1009
1684,19,education;concentration;id;anonymized feature 388
1684,20,education;concentration;id;anonymized feature 392
1684,21,education;concentration;id;anonymized feature 215
1684,22,education;concentration;id;anonymized feature 394
1684,23,education;concentration;id;anonymized feature 395
1684,24,education;concentration;id;anonymized feature 1010
1684,25,education;concentration;id;anonymized feature 398
1684,26,education;concentration;id;anonymized feature 399
1684,27,education;concentration;id;anonymized feature 400
1684,28,education;concentration;id;anonymized feature 1011
1684,29,education;concentration;id;anonymized feature 16
1684,30,education;concentration;id;anonymized feature 217
1684,31,education;concentration;id;anonymized feature 18
1684,32,education;concentration;id;anonymized feature 402
1684,33,education;concentration;id;anonymized feature 1012
1684,34,education;concentration;id;anonymized feature 1013
1684,35,education;concentration;id;anonymized feature 412
1684,36,education;concentration;id;anonymized feature 1014
1684,37,education;concentration;id;anonymized feature 425
1684,38,education;concentration;id;anonymized feature 428
1684,39,education;concentration;id;anonymized feature 429
1684,40,education;degree;id;anonymized feature 22
1684,41,education;school;id;anonymized feature 225
1684,42,education;school;id;anonymized feature 1015
1684,43,education;school;id;anonymized feature 1016
1684,44,education;school;id;anonymized feature 1017
1684,45,education;school;id;anonymized feature 1018
1684,46,education;school;id;anonymized feature 1019
1684,47,education;school;id;anonymized feature 1020
1684,48,education;school;id;anonymized feature 447
1684,49,education;school;id;anonymized feature 1021
1684,50,education;school;id;anonymized feature 1022
1684,51,education;school;id;anonymized feature 1023
1684,52,education;school;id;anonymized feature 1024
1684,53,education;school;id;anonymized feature 1025
1684,54,education;school;id;anonymized feature 1026
1684,55,education;school;id;anonymized feature 1027
1684,56,education;school;id;anonymized feature 1028
1684,57,education;school;id;anonymized feature 1029
1684,58,education;school;id;anonymized feature 1030
1684,59,education;school;id;anonymized feature 1031
1684,60,education;school;id;anonymized feature 1032
1684,61,education;school;id;anonymized feature 1033
1684,62,education;school;id;anonymized feature 1034
1684,63,education;school;id;anonymized feature 461
1684,64,education;school;id;anonymized feature 1035
1684,65,education;school;id;anonymized feature 1036
1684,66,education;school;id;anonymized feature 1037
1684,67,education;school;id;anonymized feature 1038
1684,68,education;school;id;anonymized feature 475
1684,69,education;school;id;anonymized feature 1039
1684,70,education;school;id;anonymized feature 1040
1684,71,education;school;id;anonymized feature 1041
1684,72,education;school;id;anonymized feature 481
1684,73,education;school;id;anonymized feature 1042
1684,74,education;school;id;anonymized feature 1043
1684,75,education;school;id;anonymized feature 1044
1684,76,education;school;id;anonymized feature 236
1684,77,education;school;id;anonymized feature 1045
1684,78,education;school;id;anonymized feature 1046
1684,79,education;school;id;anonymized feature 1047
1684,80,education;school;id;anonymized feature 1048
1684,81,education;school;id;anonymized feature 1049
1684,82,education;school;id;anonymized feature 1050
1684,83,education;school;id;anonymized feature 1051
1684,84,education;school;id;anonymized feature 1052
1684,85,education;school;id;anonymized feature 1053
1684,86,education;school;id;anonymized feature 1054
1684,87,education;school;id;anonymized feature 1055
1684,88,education;school;id;anonymized feature 1056
1684,89,education;school;id;anonymized feature 504
1684,90,education;school;id;anonymized feature 1057
1684,91,education;school;id;anonymized feature 1058
1684,92,education;school;id;anonymized feature 1059
1684,93,education;school;id;anonymized feature 1060
1684,94,education;school;id;anonymized feature 1061
1684,95,education;school;id;anonymized feature 1062
1684,96,education;school;id;anonymized feature 523
1684,97,education;school;id;anonymized feature 533
1684,98,education;school;id;anonymized feature 322
1684,99,education;school;id;anonymized feature 52
1684,100,education;school;id;anonymized feature 538
1684,101,education;type;anonymized feature 53
1684,102,education;type;anonymized feature 54
1684,103,education;type;anonymized feature 55
1684,104,education;year;id;anonymized feature 543
1684,105,education;year;id;anonymized feature 58
1684,106,education;year;id;anonymized feature 59
1684,107,education;year;id;anonymized feature 544
1684,108,education;year;id;anonymized feature 60
1684,109,education;year;id;anonymized feature 61
1684,110,education;year;id;anonymized feature 62
1684,111,education;year;id;anonymized feature 63
1684,112,education;year;id;anonymized feature 64
1684,113,education;year;id;anonymized feature 65
1684,114,education;year;id;anonymized feature 66
1684,115,education;year;id;anonymized feature 68
1684,116,education;year;id;anonymized feature 69
1684,117,education;year;id;anonymized feature 70
1684,118,education;year;id;anonymized feature 72
1684,119,first_name;anonymized feature 1063
1684,120,first_name;anonymized feature 545
1684,121,first_name;anonymized feature 1064
1684,122,first_name;anonymized feature 1065
1684,123,first_name;anonymized feature 1066
1684,124,first_name;anonymized feature 621
1684,125,first_name;anonymized feature 353
1684,126,first_name;anonymized feature 1067
1684,127,first_name;anonymized feature 1068
1684,128,first_name;anonymized feature 892
1684,129,first_name;anonymized feature 1069
1684,130,first_name;anonymized feature 1070
1684,131,first_name;anonymized feature 1071
1684,132,first_name;anonymized feature 1072
1684,133,first_name;anonymized feature 1073
1684,134,first_name;anonymized feature 1074
1684,135,first_name;anonymized feature 1075
1684,136,first_name;anonymized feature 1076
1684,137,first_name;anonymized feature 1077
1684,138,first_name;anonymized feature 1078
1684,139,first_name;anonymized feature 1079
1684,140,first_name;anonymized feature 1080
1684,141,first_name;anonymized feature 1081
1684,142,first_name;anonymized feature 1082
1684,143,first_name;anonymized feature 900
1684,144,first_name;anonymized feature 1083
1684,145,first_name;anonymized feature 1084
1684,146,first_name;anonymized feature 1085
1684,147,gender;anonymized feature 77
1684,148,gender;anonymized feature 78
1684,149,hometown;id;anonymized feature 129
1684,150,hometown;id;anonymized feature 1086
1684,151,hometown;id;anonymized feature 1087
1684,152,hometown;id;anonymized feature 280
1684,153,hometown;id;anonymized feature 1088
1684,154,hometown;id;anonymized feature 935
1684,155,hometown;id;anonymized feature 1089
1684,156,hometown;id;anonymized feature 176
1684,157,hometown;id;anonymized feature 1090
1684,158,hometown;id;anonymized feature 1091
1684,159,hometown;id;anonymized feature 1092
1684,160,hometown;id;anonymized feature 1093
1684,161,hometown;id;anonymized feature 1094
1684,162,hometown;id;anonymized feature 283
1684,163,hometown;id;anonymized feature 1095
1684,164,hometown;id;anonymized feature 1096
1684,165,hometown;id;anonymized feature 1097
1684,166,hometown;id;anonymized feature 1098
1684,167,hometown;id;anonymized feature 617
1684,168,hometown;id;anonymized feature 284
1684,169,hometown;id;anonymized feature 1099
1684,170,hometown;id;anonymized feature 1100
1684,171,languages;id;anonymized feature 90
1684,172,languages;id;anonymized feature 571
1684,173,languages;id;anonymized feature 92
1684,174,languages;id;anonymized feature 1101
1684,175,languages;id;anonymized feature 913
1684,176,languages;id;anonymized feature 1102
1684,177,languages;id;anonymized feature 94
1684,178,languages;id;anonymized feature 572
1684,179,languages;id;anonymized feature 95
1684,180,languages;id;anonymized feature 97
1684,181,languages;id;anonymized feature 265
1684,182,languages;id;anonymized feature 98
1684,183,languages;id;anonymized feature 100
1684,184,languages;id;anonymized feature 101
1684,185,languages;id;anonymized feature 102
1684,186,last_name;anonymized feature 1103
1684,187,last_name;anonymized feature 1104
1684,188,last_name;anonymized feature 1105
1684,189,last_name;anonymized feature 1106
1684,190,last_name;anonymized feature 1107
1684,191,last_name;anonymized feature 268
1684,192,last_name;anonymized feature 1108
1684,193,last_name;anonymized feature 1109
1684,194,last_name;anonymized feature 1110
1684,195,last_name;anonymized feature 1111
1684,196,last_name;anonymized feature 1112
1684,197,last_name;anonymized feature 581
1684,198,last_name;anonymized feature 1113
1684,199,last_name;anonymized feature 1114
1684,200,last_name;anonymized feature 1115
1684,201,last_name;anonymized feature 1116
1684,202,last_name;anonymized feature 1117
1684,203,last_name;anonymized feature 110
1684,204,last_name;anonymized feature 1118
1684,205,last_name;anonymized feature 1119
1684,206,last_name;anonymized feature 1120
1684,207,last_name;anonymized feature 112
1684,208,last_name;anonymized feature 1121
1684,209,last_name;anonymized feature 1122
1684,210,last_name;anonymized feature 1123
1684,211,last_name;anonymized feature 1124
1684,212,last_name;anonymized feature 1125
1684,213,last_name;anonymized feature 1126
1684,214,last_name;anonymized feature 1127
1684,215,last_name;anonymized feature 1128
1684,216,last_name;anonymized feature 1129
1684,217,last_name;anonymized feature 1130
1684,218,last_name;anonymized feature 1131
1684,219,last_name;anonymized feature 1132
1684,220,last_name;anonymized feature 1133
1684,221,last_name;anonymized feature 1134
1684,222,last_name;anonymized feature 1135
1684,223,last_name;anonymized feature 1136
1684,224,last_name;anonymized feature 1137
1684,225,last_name;anonymized feature 1138
1684,226,last_name;anonymized feature 1139
1684,227,locale;anonymized feature 126
1684,228,locale;anonymized feature 127
1684,229,locale;anonymized feature 1140
1684,230,locale;anonymized feature 1141
1684,231,location;id;anonymized feature 1142
1684,232,location;id;anonymized feature 128
1684,233,location;id;anonymized feature 1143
1684,234,location;id;anonymized feature 612
1684,235,location;id;anonymized feature 1144
1684,236,location;id;anonymized feature 1145
1684,237,location;id;anonymized feature 935
1684,238,location;id;anonymized feature 1146
1684,239,location;id;anonymized feature 1147
1684,240,location;id;anonymized feature 281
1684,241,location;id;anonymized feature 176
1684,242,location;id;anonymized feature 134
1684,243,location;id;anonymized feature 1148
1684,244,location;id;anonymized feature 685
1684,245,location;id;anonymized feature 940
1684,246,location;id;anonymized feature 1149
1684,247,location;id;anonymized feature 1150
1684,248,location;id;anonymized feature 179
1684,249,location;id;anonymized feature 1151
1684,250,location;id;anonymized feature 1095
1684,251,location;id;anonymized feature 617
1684,252,location;id;anonymized feature 1152
1684,253,location;id;anonymized feature 284
1684,254,location;id;anonymized feature 1153
1684,255,location;id;anonymized feature 138
1684,256,religion;anonymized feature 1154
1684,257,work;employer;id;anonymized feature 1155
1684,258,work;employer;id;anonymized feature 140
1684,259,work;employer;id;anonymized feature 1156
1684,260,work;employer;id;anonymized feature 1157
1684,261,work;employer;id;anonymized feature 1158
1684,262,work;employer;id;anonymized feature 1159
1684,263,work;employer;id;anonymized feature 246
1684,264,work;employer;id;anonymized feature 1160
1684,265,work;employer;id;anonymized feature 1161
1684,266,work;employer;id;anonymized feature 1162
1684,267,work;employer;id;anonymized feature 1163
1684,268,work;employer;id;anonymized feature 322
1684,269,work;employer;id;anonymized feature 670
1684,270,work;employer;id;anonymized feature 1164
1684,271,work;employer;id;anonymized feature 538
1684,272,work;end_date;anonymized feature 157
1684,273,work;end_date;anonymized feature 676
1684,274,work;end_date;anonymized feature 294
1684,275,work;end_date;anonymized feature 158
1684,276,work;end_date;anonymized feature 976
1684,277,work;end_date;anonymized feature 197
1684,278,work;end_date;anonymized feature 162
1684,279,work;end_date;anonymized feature 198
1684,280,work;end_date;anonymized feature 164
1684,281,work;end_date;anonymized feature 166
1684,282,work;end_date;anonymized feature 201
1684,283,work;end_date;anonymized feature 168
1684,284,work;end_date;anonymized feature 170
1684,285,work;location;id;anonymized feature 1144
1684,286,work;location;id;anonymized feature 935
1684,287,work;location;id;anonymized feature 133
1684,288,work;location;id;anonymized feature 84
1684,289,work;location;id;anonymized feature 176
1684,290,work;location;id;anonymized feature 1165
1684,291,work;location;id;anonymized feature 617
1684,292,work;position;id;anonymized feature 185
1684,293,work;position;id;anonymized feature 1166
1684,294,work;position;id;anonymized feature 1167
1684,295,work;position;id;anonymized feature 1168
1684,296,work;position;id;anonymized feature 1169
1684,297,work;position;id;anonymized feature 193
1684,298,work;start_date;anonymized feature 157
1684,299,work;start_date;anonymized feature 718
1684,300,work;start_date;anonymized feature 1170
1684,301,work;start_date;anonymized feature 675
1684,302,work;start_date;anonymized feature 307
1684,303,work;start_date;anonymized feature 294
1684,304,work;start_date;anonymized feature 195
1684,305,work;start_date;anonymized feature 310
1684,306,work;start_date;anonymized feature 158
1684,307,work;start_date;anonymized feature 1171
1684,308,work;start_date;anonymized feature 196
1684,309,work;start_date;anonymized feature 160
1684,310,work;start_date;anonymized feature 197
1684,311,work;start_date;anonymized feature 164
1684,312,work;start_date;anonymized feature 199
1684,313,work;start_date;anonymized feature 166
1684,314,work;start_date;anonymized feature 201
1684,315,work;start_date;anonymized feature 168
1684,316,work;start_date;anonymized feature 202
1684,317,work;start_date;anonymized feature 169
1684,318,work;start_date;anonymized feature 170
1912,0,birthday;anonymized feature 729
1912,1,birthday;anonymized feature 730
1912,2,birthday;anonymized feature 731
1912,3,birthday;anonymized feature 732
1912,4,birthday;anonymized feature 1
1912,5,birthday;anonymized feature 2
1912,6,birthday;anonymized feature 210
1912,7,birthday;anonymized feature 4
1912,8,birthday;anonymized feature 5
1912,9,birthday;anonymized feature 6
1912,10,birthday;anonymized feature 7
1912,11,birthday;anonymized feature 377
1912,12,birthday;anonymized feature 378
1912,13,birthday;anonymized feature 733
1912,14,birthday;anonymized feature 734
1912,15,birthday;anonymized feature 735
1912,16,birthday;anonymized feature 736
1912,17,birthday;anonymized feature 737
1912,18,birthday;anonymized feature 738
1912,19,birthday;anonymized feature 739
1912,20,birthday;anonymized feature 740
1912,21,birthday;anonymized feature 741
1912,22,education;classes;id;anonymized feature 742
1912,23,education;classes;id;anonymized feature 743
1912,24,education;classes;id;anonymized feature 744
1912,25,education;classes;id;anonymized feature 745
1912,26,education;classes;id;anonymized feature 746
1912,27,education;classes;id;anonymized feature 747
1912,28,education;classes;id;anonymized feature 748
1912,29,education;classes;id;anonymized feature 749
1912,30,education;classes;id;anonymized feature 750
1912,31,education;classes;id;anonymized feature 751
1912,32,education;classes;id;anonymized feature 752
1912,33,education;classes;id;anonymized feature 753
1912,34,education;classes;id;anonymized feature 754
1912,35,education;classes;id;anonymized feature 755
1912,36,education;classes;id;anonymized feature 756
1912,37,education;classes;id;anonymized feature 757
1912,38,education;classes;id;anonymized feature 11
1912,39,education;classes;id;anonymized feature 758
1912,40,education;classes;id;anonymized feature 759
1912,41,education;concentration;id;anonymized feature 760
1912,42,education;concentration;id;anonymized feature 13
1912,43,education;concentration;id;anonymized feature 213
1912,44,education;concentration;id;anonymized feature 386
1912,45,education;concentration;id;anonymized feature 14
1912,46,education;concentration;id;anonymized feature 761
1912,47,education;concentration;id;anonymized feature 762
1912,48,education;concentration;id;anonymized feature 214
1912,49,education;concentration;id;anonymized feature 763
1912,50,education;concentration;id;anonymized feature 15
1912,51,education;concentration;id;anonymized feature 764
1912,52,education;concentration;id;anonymized feature 338
1912,53,education;concentration;id;anonymized feature 392
1912,54,education;concentration;id;anonymized feature 765
1912,55,education;concentration;id;anonymized feature 215
1912,56,education;concentration;id;anonymized feature 394
1912,57,education;concentration;id;anonymized feature 216
1912,58,education;concentration;id;anonymized feature 766
1912,59,education;concentration;id;anonymized feature 398
1912,60,education;concentration;id;anonymized feature 400
1912,61,education;concentration;id;anonymized feature 767
1912,62,education;concentration;id;anonymized feature 768
1912,63,education;concentration;id;anonymized feature 16
1912,64,education;concentration;id;anonymized feature 769
1912,65,education;concentration;id;anonymized feature 217
1912,66,education;concentration;id;anonymized feature 18
1912,67,education;concentration;id;anonymized feature 402
1912,68,education;concentration;id;anonymized feature 416
1912,69,education;concentration;id;anonymized feature 770
1912,70,education;concentration;id;anonymized feature 771
1912,71,education;concentration;id;anonymized feature 772
1912,72,education;concentration;id;anonymized feature 423
1912,73,education;concentration;id;anonymized feature 427
1912,74,education;concentration;id;anonymized feature 773
1912,75,education;degree;id;anonymized feature 774
1912,76,education;degree;id;anonymized feature 20
1912,77,education;degree;id;anonymized feature 21
1912,78,education;degree;id;anonymized feature 775
1912,79,education;degree;id;anonymized feature 22
1912,80,education;degree;id;anonymized feature 435
1912,81,education;degree;id;anonymized feature 776
1912,82,education;degree;id;anonymized feature 223
1912,83,education;degree;id;anonymized feature 224
1912,84,education;degree;id;anonymized feature 437
1912,85,education;school;id;anonymized feature 225
1912,86,education;school;id;anonymized feature 777
1912,87,education;school;id;anonymized feature 778
1912,88,education;school;id;anonymized feature 779
1912,89,education;school;id;anonymized feature 780
1912,90,education;school;id;anonymized feature 781
1912,91,education;school;id;anonymized feature 442
1912,92,education;school;id;anonymized feature 782
1912,93,education;school;id;anonymized feature 783
1912,94,education;school;id;anonymized feature 444
1912,95,education;school;id;anonymized feature 784
1912,96,education;school;id;anonymized feature 449
1912,97,education;school;id;anonymized feature 785
1912,98,education;school;id;anonymized feature 786
1912,99,education;school;id;anonymized feature 787
1912,100,education;school;id;anonymized feature 788
1912,101,education;school;id;anonymized feature 315
1912,102,education;school;id;anonymized feature 455
1912,103,education;school;id;anonymized feature 789
1912,104,education;school;id;anonymized feature 790
1912,105,education;school;id;anonymized feature 791
1912,106,education;school;id;anonymized feature 792
1912,107,education;school;id;anonymized feature 793
1912,108,education;school;id;anonymized feature 794
1912,109,education;school;id;anonymized feature 795
1912,110,education;school;id;anonymized feature 796
1912,111,education;school;id;anonymized feature 460
1912,112,education;school;id;anonymized feature 797
1912,113,education;school;id;anonymized feature 461
1912,114,education;school;id;anonymized feature 798
1912,115,education;school;id;anonymized feature 799
1912,116,education;school;id;anonymized feature 800
1912,117,education;school;id;anonymized feature 801
1912,118,education;school;id;anonymized feature 802
1912,119,education;school;id;anonymized feature 803
1912,120,education;school;id;anonymized feature 804
1912,121,education;school;id;anonymized feature 805
1912,122,education;school;id;anonymized feature 469
1912,123,education;school;id;anonymized feature 470
1912,124,education;school;id;anonymized feature 806
1912,125,education;school;id;anonymized feature 807
1912,126,education;school;id;anonymized feature 808
1912,127,education;school;id;anonymized feature 809
1912,128,education;school;id;anonymized feature 810
1912,129,education;school;id;anonymized feature 811
1912,130,education;school;id;anonymized feature 812
1912,131,education;school;id;anonymized feature 813
1912,132,education;school;id;anonymized feature 814
1912,133,education;school;id;anonymized feature 815
1912,134,education;school;id;anonymized feature 816
1912,135,education;school;id;anonymized feature 817
1912,136,education;school;id;anonymized feature 481
1912,137,education;school;id;anonymized feature 818
1912,138,education;school;id;anonymized feature 819
1912,139,education;school;id;anonymized feature 820
1912,140,education;school;id;anonymized feature 236
1912,141,education;school;id;anonymized feature 486
1912,142,education;school;id;anonymized feature 821
1912,143,education;school;id;anonymized feature 822
1912,144,education;school;id;anonymized feature 823
1912,145,education;school;id;anonymized feature 824
1912,146,education;school;id;anonymized feature 825
1912,147,education;school;id;anonymized feature 826
1912,148,education;school;id;anonymized feature 827
1912,149,education;school;id;anonymized feature 828
1912,150,education;school;id;anonymized feature 829
1912,151,education;school;id;anonymized feature 830
1912,152,education;school;id;anonymized feature 831
1912,153,education;school;id;anonymized feature 832
1912,154,education;school;id;anonymized feature 833
1912,155,education;school;id;anonymized feature 834
1912,156,education;school;id;anonymized feature 835
1912,157,education;school;id;anonymized feature 836
1912,158,education;school;id;anonymized feature 837
1912,159,education;school;id;anonymized feature 239
1912,160,education;school;id;anonymized feature 838
1912,161,education;school;id;anonymized feature 839
1912,162,education;school;id;anonymized feature 840
1912,163,education;school;id;anonymized feature 841
1912,164,education;school;id;anonymized feature 842
1912,165,education;school;id;anonymized feature 503
1912,166,education;school;id;anonymized feature 843
1912,167,education;school;id;anonymized feature 844
1912,168,education;school;id;anonymized feature 504
1912,169,education;school;id;anonymized feature 845
1912,170,education;school;id;anonymized feature 846
1912,171,education;school;id;anonymized feature 847
1912,172,education;school;id;anonymized feature 848
1912,173,education;school;id;anonymized feature 849
1912,174,education;school;id;anonymized feature 850
1912,175,education;school;id;anonymized feature 851
1912,176,education;school;id;anonymized feature 852
1912,177,education;school;id;anonymized feature 853
1912,178,education;school;id;anonymized feature 854
1912,179,education;school;id;anonymized feature 855
1912,180,education;school;id;anonymized feature 856
1912,181,education;school;id;anonymized feature 857
1912,182,education;school;id;anonymized feature 858
1912,183,education;school;id;anonymized feature 514
1912,184,education;school;id;anonymized feature 859
1912,185,education;school;id;anonymized feature 860
1912,186,education;school;id;anonymized feature 861
1912,187,education;school;id;anonymized feature 246
1912,188,education;school;id;anonymized feature 862
1912,189,education;school;id;anonymized feature 863
1912,190,education;school;id;anonymized feature 864
1912,191,education;school;id;anonymized feature 865
1912,192,education;school;id;anonymized feature 866
1912,193,education;school;id;anonymized feature 867
1912,194,education;school;id;anonymized feature 868
1912,195,education;school;id;anonymized feature 50
1912,196,education;school;id;anonymized feature 523
1912,197,education;school;id;anonymized feature 869
1912,198,education;school;id;anonymized feature 249
1912,199,education;school;id;anonymized feature 870
1912,200,education;school;id;anonymized feature 871
1912,201,education;school;id;anonymized feature 872
1912,202,education;school;id;anonymized feature 533
1912,203,education;school;id;anonymized feature 873
1912,204,education;school;id;anonymized feature 874
1912,205,education;school;id;anonymized feature 875
1912,206,education;school;id;anonymized feature 535
1912,207,education;school;id;anonymized feature 876
1912,208,education;school;id;anonymized feature 877
1912,209,education;school;id;anonymized feature 322
1912,210,education;school;id;anonymized feature 878
1912,211,education;school;id;anonymized feature 52
1912,212,education;school;id;anonymized feature 879
1912,213,education;school;id;anonymized feature 880
1912,214,education;school;id;anonymized feature 537
1912,215,education;school;id;anonymized feature 881
1912,216,education;school;id;anonymized feature 538
1912,217,education;school;id;anonymized feature 882
1912,218,education;type;anonymized feature 53
1912,219,education;type;anonymized feature 54
1912,220,education;type;anonymized feature 55
1912,221,education;with;id;anonymized feature 883
1912,222,education;with;id;anonymized feature 884
1912,223,education;with;id;anonymized feature 885
1912,224,education;with;id;anonymized feature 886
1912,225,education;with;id;anonymized feature 887
1912,226,education;year;id;anonymized feature 543
1912,227,education;year;id;anonymized feature 58
1912,228,education;year;id;anonymized feature 888
1912,229,education;year;id;anonymized feature 59
1912,230,education;year;id;anonymized feature 544
1912,231,education;year;id;anonymized feature 255
1912,232,education;year;id;anonymized feature 889
1912,233,education;year;id;anonymized feature 60
1912,234,education;year;id;anonymized feature 890
1912,235,education;year;id;anonymized feature 61
1912,236,education;year;id;anonymized feature 62
1912,237,education;year;id;anonymized feature 63
1912,238,education;year;id;anonymized feature 64
1912,239,education;year;id;anonymized feature 65
1912,240,education;year;id;anonymized feature 66
1912,241,education;year;id;anonymized feature 67
1912,242,education;year;id;anonymized feature 68
1912,243,education;year;id;anonymized feature 69
1912,244,education;year;id;anonymized feature 258
1912,245,education;year;id;anonymized feature 71
1912,246,education;year;id;anonymized feature 259
1912,247,education;year;id;anonymized feature 72
1912,248,first_name;anonymized feature 891
1912,249,first_name;anonymized feature 892
1912,250,first_name;anonymized feature 893
1912,251,first_name;anonymized feature 894
1912,252,first_name;anonymized feature 895
1912,253,first_name;anonymized feature 896
1912,254,first_name;anonymized feature 897
1912,255,first_name;anonymized feature 898
1912,256,first_name;anonymized feature 899
1912,257,first_name;anonymized feature 900
1912,258,first_name;anonymized feature 901
1912,259,gender;anonymized feature 77
1912,260,gender;anonymized feature 78
1912,261,hometown;id;anonymized feature 558
1912,262,hometown;id;anonymized feature 902
1912,263,hometown;id;anonymized feature 903
1912,264,hometown;id;anonymized feature 82
1912,265,hometown;id;anonymized feature 904
1912,266,hometown;id;anonymized feature 905
1912,267,hometown;id;anonymized feature 84
1912,268,hometown;id;anonymized feature 134
1912,269,hometown;id;anonymized feature 906
1912,270,hometown;id;anonymized feature 907
1912,271,hometown;id;anonymized feature 908
1912,272,hometown;id;anonymized feature 86
1912,273,hometown;id;anonymized feature 909
1912,274,hometown;id;anonymized feature 910
1912,275,hometown;id;anonymized feature 911
1912,276,hometown;id;anonymized feature 618
1912,277,languages;id;anonymized feature 90
1912,278,languages;id;anonymized feature 912
1912,279,languages;id;anonymized feature 91
1912,280,languages;id;anonymized feature 92
1912,281,languages;id;anonymized feature 93
1912,282,languages;id;anonymized feature 913
1912,283,languages;id;anonymized feature 94
1912,284,languages;id;anonymized feature 572
1912,285,languages;id;anonymized feature 265
1912,286,languages;id;anonymized feature 101
1912,287,languages;id;anonymized feature 914
1912,288,languages;id;anonymized feature 915
1912,289,last_name;anonymized feature 916
1912,290,last_name;anonymized feature 917
1912,291,last_name;anonymized feature 918
1912,292,last_name;anonymized feature 894
1912,293,last_name;anonymized feature 919
1912,294,last_name;anonymized feature 110
1912,295,last_name;anonymized feature 920
1912,296,last_name;anonymized feature 273
1912,297,last_name;anonymized feature 595
1912,298,last_name;anonymized feature 921
1912,299,last_name;anonymized feature 922
1912,300,last_name;anonymized feature 923
1912,301,last_name;anonymized feature 924
1912,302,last_name;anonymized feature 925
1912,303,last_name;anonymized feature 926
1912,304,last_name;anonymized feature 927
1912,305,last_name;anonymized feature 928
1912,306,last_name;anonymized feature 602
1912,307,last_name;anonymized feature 929
1912,308,last_name;anonymized feature 930
1912,309,last_name;anonymized feature 327
1912,310,last_name;anonymized feature 931
1912,311,last_name;anonymized feature 123
1912,312,locale;anonymized feature 126
1912,313,locale;anonymized feature 127
1912,314,locale;anonymized feature 932
1912,315,location;id;anonymized feature 558
1912,316,location;id;anonymized feature 902
1912,317,location;id;anonymized feature 128
1912,318,location;id;anonymized feature 129
1912,319,location;id;anonymized feature 280
1912,320,location;id;anonymized feature 610
1912,321,location;id;anonymized feature 611
1912,322,location;id;anonymized feature 612
1912,323,location;id;anonymized feature 933
1912,324,location;id;anonymized feature 174
1912,325,location;id;anonymized feature 934
1912,326,location;id;anonymized feature 935
1912,327,location;id;anonymized feature 132
1912,328,location;id;anonymized feature 936
